group,id,course,module,grade
16,32,Victorian Literature and Social Commentary,1,8.4
16,40,Airship Piloting and Navigation,1,11.5
16,40,Airship Piloting and Navigation,1,8
16,40,Airship Piloting and Navigation,1,9
16,40,Airship Piloting and Navigation,1,4.5
16,40,Airship Piloting and Navigation,1,8.5
16,40,Alchemy and Chemical Engineering,2,11.5
16,40,Alchemy and Chemical Engineering,2,13.5
16,40,Alchemy and Chemical Engineering,2,13
16,40,Alchemy and Chemical Engineering,2,13
16,40,Alchemy and Chemical Engineering,2,10.5
16,40,Clockwork Automata and Robotics,1,10.5
16,40,Clockwork Automata and Robotics,1,13
16,40,Clockwork Automata and Robotics,1,14
16,40,Clockwork Automata and Robotics,1,20
16,40,Clockwork Automata and Robotics,1,15
16,40,Cryptography and Codebreaking,1,7.5
16,40,Cryptography and Codebreaking,1,9
16,40,Cryptography and Codebreaking,1,8.5
16,40,Electrical Engineering and Telegraphy,1,7
16,40,Electrical Engineering and Telegraphy,1,12
16,40,Electrical Engineering and Telegraphy,1,16
16,40,Etiquette and Social Graces,1,13
16,40,Etiquette and Social Graces,1,17
16,40,Etiquette and Social Graces,1,13.5
16,40,Etiquette and Social Graces,1,12
16,40,Etiquette and Social Graces,1,13
16,40,Fashion Design and Textile Innovation,1,16.5
16,40,Fashion Design and Textile Innovation,1,12
16,40,Fashion Design and Textile Innovation,1,10.5
16,40,Fashion Design and Textile Innovation,1,16.5
16,40,Fashion Design and Textile Innovation,1,10
16,40,Fashion Design and Textile Innovation,1,10
16,40,Fashion Design and Textile Innovation,1,12.5
16,40,Fashion Design and Textile Innovation,1,12.5
16,40,Fashion Design and Textile Innovation,1,14.5
16,40,Fashion Design and Textile Innovation,1,12
16,40,Historical Archaeology and Antiquarian Studies,1,14.5
16,40,Historical Archaeology and Antiquarian Studies,1,10.75
16,40,Historical Archaeology and Antiquarian Studies,1,11.5
16,40,Steam Engine Mechanics and Engineering,2,10
16,40,Steam Engine Mechanics and Engineering,2,6.25
16,40,Steam Engine Mechanics and Engineering,2,10
16,40,Victorian Literature and Social Commentary,1,8.6
16,40,Victorian Literature and Social Commentary,1,7.7
16,40,Victorian Literature and Social Commentary,1,9
16,40,Victorian Literature and Social Commentary,1,8.4
16,40,Victorian Literature and Social Commentary,1,8.4
16,40,Victorian Literature and Social Commentary,1,10.2
16,40,Victorian Literature and Social Commentary,1,4.5
16,40,Victorian Literature and Social Commentary,1,5.6
16,48,Airship Piloting and Navigation,1,8.5
16,48,Airship Piloting and Navigation,1,11
16,48,Airship Piloting and Navigation,1,10
16,48,Airship Piloting and Navigation,1,17
16,48,Airship Piloting and Navigation,1,8
16,48,Alchemy and Chemical Engineering,2,15.5
16,48,Alchemy and Chemical Engineering,2,13.5
16,48,Alchemy and Chemical Engineering,2,9.5
16,48,Alchemy and Chemical Engineering,2,13.5
16,48,Alchemy and Chemical Engineering,2,12
16,48,Clockwork Automata and Robotics,1,14.5
16,48,Clockwork Automata and Robotics,1,16.5
16,48,Clockwork Automata and Robotics,1,10
16,48,Clockwork Automata and Robotics,1,18
16,48,Cryptography and Codebreaking,1,9
16,48,Cryptography and Codebreaking,1,9.5
16,48,Cryptography and Codebreaking,1,9.5
16,48,Electrical Engineering and Telegraphy,1,10
16,48,Electrical Engineering and Telegraphy,1,13
16,48,Electrical Engineering and Telegraphy,1,12
16,48,Etiquette and Social Graces,1,10.5
16,48,Etiquette and Social Graces,1,12
16,48,Etiquette and Social Graces,1,16.5
16,48,Etiquette and Social Graces,1,11.5
16,48,Fashion Design and Textile Innovation,1,20
16,48,Fashion Design and Textile Innovation,1,6
16,48,Fashion Design and Textile Innovation,1,13.5
16,48,Fashion Design and Textile Innovation,1,16
16,48,Fashion Design and Textile Innovation,1,13.5
16,48,Fashion Design and Textile Innovation,1,11.5
16,48,Fashion Design and Textile Innovation,1,15.5
16,48,Fashion Design and Textile Innovation,1,16
16,48,Fashion Design and Textile Innovation,1,13
16,48,Fashion Design and Textile Innovation,1,19.5
16,48,Historical Archaeology and Antiquarian Studies,1,11.25
16,48,Historical Archaeology and Antiquarian Studies,1,12.5
16,48,Historical Archaeology and Antiquarian Studies,1,13.25
16,48,Steam Engine Mechanics and Engineering,2,8.75
16,48,Steam Engine Mechanics and Engineering,2,6.5
16,48,Steam Engine Mechanics and Engineering,2,6.75
16,48,Victorian Literature and Social Commentary,1,7.3
16,48,Victorian Literature and Social Commentary,1,7.1
16,48,Victorian Literature and Social Commentary,1,7.3
16,48,Victorian Literature and Social Commentary,1,9.6
16,48,Victorian Literature and Social Commentary,1,6.4
16,48,Victorian Literature and Social Commentary,1,7.7
16,48,Victorian Literature and Social Commentary,1,4.8
16,48,Victorian Literature and Social Commentary,1,7.7
16,53,Airship Piloting and Navigation,1,13.5
16,53,Airship Piloting and Navigation,1,7
16,53,Airship Piloting and Navigation,1,8.5
16,53,Airship Piloting and Navigation,1,11
16,53,Airship Piloting and Navigation,1,9.5
16,53,Alchemy and Chemical Engineering,2,14
16,53,Alchemy and Chemical Engineering,2,14.5
16,53,Alchemy and Chemical Engineering,2,13
16,53,Alchemy and Chemical Engineering,2,12.5
16,53,Clockwork Automata and Robotics,1,14
16,53,Clockwork Automata and Robotics,1,11.5
16,53,Clockwork Automata and Robotics,1,18
16,53,Clockwork Automata and Robotics,1,14
16,53,Clockwork Automata and Robotics,1,10.5
16,53,Cryptography and Codebreaking,1,8.5
16,53,Cryptography and Codebreaking,1,9
16,53,Cryptography and Codebreaking,1,7.5
16,53,Electrical Engineering and Telegraphy,1,15
16,53,Electrical Engineering and Telegraphy,1,13
16,53,Electrical Engineering and Telegraphy,1,18
16,53,Etiquette and Social Graces,1,16
16,53,Etiquette and Social Graces,1,10.5
16,53,Etiquette and Social Graces,1,12
16,53,Etiquette and Social Graces,1,10.5
16,53,Etiquette and Social Graces,1,12.5
16,53,Fashion Design and Textile Innovation,1,12
16,53,Fashion Design and Textile Innovation,1,13.5
16,53,Fashion Design and Textile Innovation,1,15
16,53,Fashion Design and Textile Innovation,1,7
16,53,Fashion Design and Textile Innovation,1,16
16,53,Fashion Design and Textile Innovation,1,13.5
16,53,Fashion Design and Textile Innovation,1,15
16,53,Fashion Design and Textile Innovation,1,8
16,53,Fashion Design and Textile Innovation,1,16
16,53,Fashion Design and Textile Innovation,1,10.5
16,53,Historical Archaeology and Antiquarian Studies,1,11.75
16,53,Historical Archaeology and Antiquarian Studies,1,12.75
16,53,Historical Archaeology and Antiquarian Studies,1,12.25
16,53,Steam Engine Mechanics and Engineering,2,6.75
16,53,Steam Engine Mechanics and Engineering,2,5.5
16,53,Steam Engine Mechanics and Engineering,2,9.5
16,53,Victorian Literature and Social Commentary,1,5.1
16,53,Victorian Literature and Social Commentary,1,7.4
16,53,Victorian Literature and Social Commentary,1,7.3
16,53,Victorian Literature and Social Commentary,1,6.5
16,53,Victorian Literature and Social Commentary,1,7.3
16,53,Victorian Literature and Social Commentary,1,8.6
16,53,Victorian Literature and Social Commentary,1,9.7
16,56,Airship Piloting and Navigation,1,7
16,56,Airship Piloting and Navigation,1,10.5
16,56,Airship Piloting and Navigation,1,11.5
16,56,Airship Piloting and Navigation,1,10
16,56,Airship Piloting and Navigation,1,9
16,56,Alchemy and Chemical Engineering,2,12.5
16,56,Alchemy and Chemical Engineering,2,11
16,56,Alchemy and Chemical Engineering,2,15
16,56,Alchemy and Chemical Engineering,2,13
16,56,Alchemy and Chemical Engineering,2,14.5
16,56,Clockwork Automata and Robotics,1,11
16,56,Clockwork Automata and Robotics,1,12.5
16,56,Clockwork Automata and Robotics,1,13.5
16,56,Clockwork Automata and Robotics,1,17.5
16,56,Cryptography and Codebreaking,1,6.5
16,56,Cryptography and Codebreaking,1,7
16,56,Cryptography and Codebreaking,1,8.5
16,56,Electrical Engineering and Telegraphy,1,15
16,56,Electrical Engineering and Telegraphy,1,9
16,56,Electrical Engineering and Telegraphy,1,16
16,56,Etiquette and Social Graces,1,14
16,56,Etiquette and Social Graces,1,15
16,56,Etiquette and Social Graces,1,12.5
16,56,Etiquette and Social Graces,1,11.5
16,56,Etiquette and Social Graces,1,10
16,56,Fashion Design and Textile Innovation,1,14.5
16,56,Fashion Design and Textile Innovation,1,12.5
16,56,Fashion Design and Textile Innovation,1,11.5
16,56,Fashion Design and Textile Innovation,1,12.5
16,56,Fashion Design and Textile Innovation,1,14
16,56,Fashion Design and Textile Innovation,1,17
16,56,Fashion Design and Textile Innovation,1,13
16,56,Fashion Design and Textile Innovation,1,14
16,56,Fashion Design and Textile Innovation,1,20
16,56,Fashion Design and Textile Innovation,1,14.5
16,56,Historical Archaeology and Antiquarian Studies,1,11.25
16,56,Historical Archaeology and Antiquarian Studies,1,10.75
16,56,Historical Archaeology and Antiquarian Studies,1,12
16,56,Steam Engine Mechanics and Engineering,2,6.75
16,56,Steam Engine Mechanics and Engineering,2,6
16,56,Victorian Literature and Social Commentary,1,5.9
16,56,Victorian Literature and Social Commentary,1,10.4
16,56,Victorian Literature and Social Commentary,1,6.6
16,56,Victorian Literature and Social Commentary,1,7.1
16,56,Victorian Literature and Social Commentary,1,5.1
16,56,Victorian Literature and Social Commentary,1,7.1
16,56,Victorian Literature and Social Commentary,1,8
16,56,Victorian Literature and Social Commentary,1,3.9
16,75,Airship Piloting and Navigation,1,14
16,75,Airship Piloting and Navigation,1,11
16,75,Airship Piloting and Navigation,1,10
16,75,Airship Piloting and Navigation,1,11.5
16,75,Alchemy and Chemical Engineering,2,14
16,75,Alchemy and Chemical Engineering,2,14
16,75,Alchemy and Chemical Engineering,2,13
16,75,Alchemy and Chemical Engineering,2,11.5
16,75,Alchemy and Chemical Engineering,2,14.5
16,75,Clockwork Automata and Robotics,1,20
16,75,Clockwork Automata and Robotics,1,14.5
16,75,Clockwork Automata and Robotics,1,13
16,75,Clockwork Automata and Robotics,1,14
16,75,Clockwork Automata and Robotics,1,14
16,75,Cryptography and Codebreaking,1,9
16,75,Cryptography and Codebreaking,1,9
16,75,Cryptography and Codebreaking,1,9
16,75,Electrical Engineering and Telegraphy,1,13
16,75,Electrical Engineering and Telegraphy,1,9
16,75,Electrical Engineering and Telegraphy,1,11
16,75,Etiquette and Social Graces,1,13.5
16,75,Etiquette and Social Graces,1,12.5
16,75,Etiquette and Social Graces,1,10.5
16,75,Etiquette and Social Graces,1,12
16,75,Etiquette and Social Graces,1,10
16,75,Fashion Design and Textile Innovation,1,19.5
16,75,Fashion Design and Textile Innovation,1,9
16,75,Fashion Design and Textile Innovation,1,15.5
16,75,Fashion Design and Textile Innovation,1,13.5
16,75,Fashion Design and Textile Innovation,1,14.5
16,75,Fashion Design and Textile Innovation,1,15
16,75,Fashion Design and Textile Innovation,1,14.5
16,75,Fashion Design and Textile Innovation,1,13
16,75,Fashion Design and Textile Innovation,1,6.5
16,75,Fashion Design and Textile Innovation,1,12.5
16,75,Historical Archaeology and Antiquarian Studies,1,13.75
16,75,Historical Archaeology and Antiquarian Studies,1,12.75
16,75,Historical Archaeology and Antiquarian Studies,1,11.75
16,75,Steam Engine Mechanics and Engineering,2,7.25
16,75,Steam Engine Mechanics and Engineering,2,5.5
16,75,Steam Engine Mechanics and Engineering,2,9.5
16,75,Victorian Literature and Social Commentary,1,7
16,75,Victorian Literature and Social Commentary,1,7.6
16,75,Victorian Literature and Social Commentary,1,5.6
16,75,Victorian Literature and Social Commentary,1,10.7
16,75,Victorian Literature and Social Commentary,1,8.7
16,75,Victorian Literature and Social Commentary,1,6.8
16,75,Victorian Literature and Social Commentary,1,8.8
16,75,Victorian Literature and Social Commentary,1,4.8
16,82,Airship Piloting and Navigation,1,7.5
16,82,Airship Piloting and Navigation,1,2
16,82,Airship Piloting and Navigation,1,10
16,82,Airship Piloting and Navigation,1,9
16,82,Airship Piloting and Navigation,1,7.5
16,82,Alchemy and Chemical Engineering,2,13
16,82,Alchemy and Chemical Engineering,2,13
16,82,Alchemy and Chemical Engineering,2,11.5
16,82,Alchemy and Chemical Engineering,2,13.5
16,82,Clockwork Automata and Robotics,1,14
16,82,Clockwork Automata and Robotics,1,10.5
16,82,Clockwork Automata and Robotics,1,12.5
16,82,Clockwork Automata and Robotics,1,15
16,82,Clockwork Automata and Robotics,1,16
16,82,Cryptography and Codebreaking,1,7.5
16,82,Cryptography and Codebreaking,1,9
16,82,Cryptography and Codebreaking,1,8
16,82,Electrical Engineering and Telegraphy,1,12
16,82,Electrical Engineering and Telegraphy,1,12
16,82,Electrical Engineering and Telegraphy,1,4
16,82,Etiquette and Social Graces,1,12.5
16,82,Etiquette and Social Graces,1,12.5
16,82,Etiquette and Social Graces,1,14.5
16,82,Etiquette and Social Graces,1,13.5
16,82,Fashion Design and Textile Innovation,1,10.5
16,82,Fashion Design and Textile Innovation,1,9
16,82,Fashion Design and Textile Innovation,1,13.5
16,82,Fashion Design and Textile Innovation,1,12.5
16,82,Fashion Design and Textile Innovation,1,12
16,82,Fashion Design and Textile Innovation,1,15
16,82,Fashion Design and Textile Innovation,1,12
16,82,Fashion Design and Textile Innovation,1,13
16,82,Fashion Design and Textile Innovation,1,12.5
16,82,Fashion Design and Textile Innovation,1,16
16,82,Historical Archaeology and Antiquarian Studies,1,12.75
16,82,Historical Archaeology and Antiquarian Studies,1,13.25
16,82,Historical Archaeology and Antiquarian Studies,1,13.25
16,82,Steam Engine Mechanics and Engineering,2,5.75
16,82,Steam Engine Mechanics and Engineering,2,8.25
16,82,Steam Engine Mechanics and Engineering,2,5.75
16,82,Victorian Literature and Social Commentary,1,5
16,82,Victorian Literature and Social Commentary,1,6.5
16,82,Victorian Literature and Social Commentary,1,6.6
16,82,Victorian Literature and Social Commentary,1,7.7
16,82,Victorian Literature and Social Commentary,1,4.5
16,82,Victorian Literature and Social Commentary,1,8.5
16,82,Victorian Literature and Social Commentary,1,6.2
16,82,Victorian Literature and Social Commentary,1,7.6
16,87,Airship Piloting and Navigation,1,14
16,87,Airship Piloting and Navigation,1,8.5
16,87,Airship Piloting and Navigation,1,9
16,87,Airship Piloting and Navigation,1,10.5
16,87,Airship Piloting and Navigation,1,9.5
16,87,Alchemy and Chemical Engineering,2,14
16,87,Alchemy and Chemical Engineering,2,12
16,87,Alchemy and Chemical Engineering,2,13.5
16,87,Alchemy and Chemical Engineering,2,13
16,87,Clockwork Automata and Robotics,1,16
16,87,Clockwork Automata and Robotics,1,17
16,87,Clockwork Automata and Robotics,1,15
16,87,Clockwork Automata and Robotics,1,18.5
16,87,Clockwork Automata and Robotics,1,18
16,87,Cryptography and Codebreaking,1,8.5
16,87,Cryptography and Codebreaking,1,8
16,87,Cryptography and Codebreaking,1,9.5
16,87,Electrical Engineering and Telegraphy,1,8
16,87,Electrical Engineering and Telegraphy,1,19
16,87,Electrical Engineering and Telegraphy,1,18
16,87,Etiquette and Social Graces,1,16
16,87,Etiquette and Social Graces,1,12.5
16,87,Etiquette and Social Graces,1,17.5
16,87,Etiquette and Social Graces,1,14
16,87,Etiquette and Social Graces,1,10.5
16,87,Fashion Design and Textile Innovation,1,16
16,87,Fashion Design and Textile Innovation,1,17
16,87,Fashion Design and Textile Innovation,1,13.5
16,87,Fashion Design and Textile Innovation,1,10
16,87,Fashion Design and Textile Innovation,1,17
16,87,Fashion Design and Textile Innovation,1,9
16,87,Fashion Design and Textile Innovation,1,14.5
16,87,Fashion Design and Textile Innovation,1,13
16,87,Fashion Design and Textile Innovation,1,17.5
16,87,Fashion Design and Textile Innovation,1,15
16,87,Historical Archaeology and Antiquarian Studies,1,12.25
16,87,Historical Archaeology and Antiquarian Studies,1,12
16,87,Historical Archaeology and Antiquarian Studies,1,11.75
16,87,Steam Engine Mechanics and Engineering,2,7.25
16,87,Steam Engine Mechanics and Engineering,2,8.25
16,87,Steam Engine Mechanics and Engineering,2,5.5
16,87,Victorian Literature and Social Commentary,1,7.3
16,87,Victorian Literature and Social Commentary,1,4.1
16,87,Victorian Literature and Social Commentary,1,7.4
16,87,Victorian Literature and Social Commentary,1,6.3
16,87,Victorian Literature and Social Commentary,1,8.4
16,87,Victorian Literature and Social Commentary,1,6.6
16,87,Victorian Literature and Social Commentary,1,9.2
